Unnamed: 0,year,month,countyfips,bi,pr,th,pdsi,pet,erc,rmin,rmax,tmmn,tmmx,srad,sph,vs,fm1000,fm100,statecode,state,countycode,county,commoditycode,commodity,insuranceplancode,insurancename,stagecode,damagecausecode,damagecause,monthcode,acres,loss
5272.0,2008.0,JUN,53013.0,23.970297,1.389487,219.5357,-1.08414863,5.1802354,35.943909,36.09133,69.59813,281.9074,295.3587,291.86141,0.005762557,4.178225,16.431256,11.837628,53.0,WA,13.0,Columbia,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,189.902,9519.8
5275.0,2008.0,JUN,53013.0,23.970297,1.389487,219.5357,-1.08414863,5.1802354,35.943909,36.09133,69.59813,281.9074,295.3587,291.86141,0.005762557,4.178225,16.431256,11.837628,53.0,WA,13.0,Columbia,91.0,BARLEY,90.0,APH,H,12,Heat,6.0,345.62,11894.2
5497.0,2008.0,MAY,53013.0,20.30199,1.589588,206.903,-1.21098929,4.2595825,34.801829,40.13996,76.44658,280.1098,292.4415,257.80496,0.005677221,3.577104,15.495958,12.731469,53.0,WA,13.0,Columbia,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,291.3,28618.8
6665.0,2009.0,MAY,53013.0,20.544857,1.709382,205.5129,2.9848024511,4.6315884,30.9531329,37.99511,72.80462,279.9996,293.0132,294.99053,0.005445982,3.824732,17.969334,12.833832,53.0,WA,13.0,Columbia,91.0,BARLEY,90.0,APH,H,44,Cold Wet Weather,5.0,47.95,3398.0
6666.0,2009.0,MAY,53013.0,20.544857,1.709382,205.5129,2.9848024511,4.6315884,30.9531329,37.99511,72.80462,279.9996,293.0132,294.99053,0.005445982,3.824732,17.969334,12.833832,53.0,WA,13.0,Columbia,91.0,BARLEY,90.0,APH,P2,31,Excess Moisture/Precip/Rain,5.0,21.0,1724.0
7548.0,2010.0,JUN,53013.0,16.7418315,2.484358,217.5388,-1.43151999,4.5134825,24.86927922,41.81708,84.30675,281.9556,293.2458,271.85045,0.006783853,3.75293,19.24435,14.618385,53.0,WA,13.0,Columbia,91.0,BARLEY,90.0,,H,44,Cold Wet Weather,6.0,45.6,31.0
8676.0,2011.0,JUN,53013.0,21.9583802,1.132637,229.1405,2.8938608,4.6894925,29.4703341,41.3577,81.4875,280.5208,293.8998,292.7549,0.006655018,4.282214,18.024842,13.059719,53.0,WA,13.0,Columbia,91.0,BARLEY,1.0,YP,H,44,Cold Wet Weather,6.0,171.27,6463.0
9478.0,2012.0,JUL,53013.0,30.0210197,0.6720327,208.1231,2.257037901,6.0629314,44.23738101,29.96914,74.29512,286.5615,302.3376,312.73206,0.008323462,3.058154,14.210308,10.500332,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,12,Heat,7.0,51.12,11099.7
9648.0,2012.0,JUN,53013.0,18.7498473,2.53521,-3363.8208,1.792984696,4.4718484,28.81244871,41.71447,85.75152,280.3681,293.6891,269.00398,0.006625473,4.465577,17.168474,14.190214,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,31,Excess Moisture/Precip/Rain,6.0,149.2,25998.0
9849.0,2012.0,MAY,53013.0,20.7634354,1.099809,214.1893,1.847236395,4.0358699,30.38756404,37.10697,75.60849,277.5895,290.4178,264.61515,0.004771861,4.232888,18.12246,12.370428,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,44,Cold Wet Weather,5.0,119.28,25899.3
10944.0,2013.0,MAY,53013.0,23.578803,1.114313,229.91565,-1.15758708,4.3551936,39.314084,36.20654,76.25806,279.4222,292.7581,281.06394,0.005408121,3.301599,14.662473,11.847357,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,UH,11,Drought,5.0,55.4,14312.0
10949.0,2013.0,MAY,53013.0,23.578803,1.114313,229.91565,-1.15758708,4.3551936,39.314084,36.20654,76.25806,279.4222,292.7581,281.06394,0.005408121,3.301599,14.662473,11.847357,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,42,Freeze,5.0,89.75,7538.2
10950.0,2013.0,MAY,53013.0,23.578803,1.114313,229.91565,-1.15758708,4.3551936,39.314084,36.20654,76.25806,279.4222,292.7581,281.06394,0.005408121,3.301599,14.662473,11.847357,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,11,Drought,5.0,332.1,61498.0
11207.0,2013.0,SEP,53013.0,23.079087,2.812412,207.79221,-1.51913955,3.3411641,40.121192,39.38609,85.15545,283.0514,295.5967,167.6505,0.007375871,4.217649,12.821429,14.79578,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,01,Decline in Price,9.0,28.95,1115.0
11208.0,2013.0,SEP,53013.0,23.079087,2.812412,207.79221,-1.51913955,3.3411641,40.121192,39.38609,85.15545,283.0514,295.5967,167.6505,0.007375871,4.217649,12.821429,14.79578,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,31,Excess Moisture/Precip/Rain,9.0,20.4,2104.8
11891.0,2014.0,JUL,53013.0,52.066537,0.4520547,-6697.75148,-2.216418057,6.6281056,68.5558399,20.22407,48.81325,289.0262,304.0369,310.47901,0.006168975,3.442415,9.654325,6.929416,53.0,WA,13.0,Columbia,91.0,BARLEY,3.0,RPHPE,H,01,Decline in Price,7.0,135.9,2109.0
12132.0,2014.0,JUN,53013.0,38.075718,1.440971,-5346.8506,-1.925767335,5.0646794,51.7132184,35.41758,67.79156,282.6756,295.2826,278.53546,0.006020672,3.756697,11.816864,10.157197,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,XX,Other Causes,6.0,6.55,392.4
12133.0,2014.0,JUN,53013.0,38.075718,1.440971,-5346.8506,-1.925767335,5.0646794,51.7132184,35.41758,67.79156,282.6756,295.2826,278.53546,0.006020672,3.756697,11.816864,10.157197,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,UH,12,Heat,6.0,32.095,5047.98
12136.0,2014.0,JUN,53013.0,38.075718,1.440971,-5346.8506,-1.925767335,5.0646794,51.7132184,35.41758,67.79156,282.6756,295.2826,278.53546,0.006020672,3.756697,11.816864,10.157197,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,UH,11,Drought,6.0,131.133,19504.02
12138.0,2014.0,JUN,53013.0,38.075718,1.440971,-5346.8506,-1.925767335,5.0646794,51.7132184,35.41758,67.79156,282.6756,295.2826,278.53546,0.006020672,3.756697,11.816864,10.157197,53.0,WA,13.0,Columbia,91.0,BARLEY,1.0,YP,UH,11,Drought,6.0,48.132,6459.6
12142.0,2014.0,JUN,53013.0,38.075718,1.440971,-5346.8506,-1.925767335,5.0646794,51.7132184,35.41758,67.79156,282.6756,295.2826,278.53546,0.006020672,3.756697,11.816864,10.157197,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,11,Drought,6.0,116.6336,7932.84
12434.0,2014.0,MAY,53013.0,29.597426,0.8079832,-3242.7252,-0.849900161,4.7774744,41.8232026,33.8458,68.97975,280.1287,293.0137,286.33073,0.005168292,3.611601,15.091309,10.441842,53.0,WA,13.0,Columbia,91.0,BARLEY,1.0,YP,UH,11,Drought,5.0,32.088,4306.4
12439.0,2014.0,MAY,53013.0,29.597426,0.8079832,-3242.7252,-0.849900161,4.7774744,41.8232026,33.8458,68.97975,280.1287,293.0137,286.33073,0.005168292,3.611601,15.091309,10.441842,53.0,WA,13.0,Columbia,91.0,BARLEY,3.0,RPHPE,H,11,Drought,5.0,49.24,1335.0
12440.0,2014.0,MAY,53013.0,29.597426,0.8079832,-3242.7252,-0.849900161,4.7774744,41.8232026,33.8458,68.97975,280.1287,293.0137,286.33073,0.005168292,3.611601,15.091309,10.441842,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,UH,11,Drought,5.0,410.252,74391.0
12441.0,2014.0,MAY,53013.0,29.597426,0.8079832,-3242.7252,-0.849900161,4.7774744,41.8232026,33.8458,68.97975,280.1287,293.0137,286.33073,0.005168292,3.611601,15.091309,10.441842,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,11,Drought,5.0,440.7564,25241.76
12674.0,2014.0,SEP,53013.0,48.190754,0.4311466,195.39524,-2.228148454,3.7258667,63.7513706,24.80462,63.61356,283.0698,296.5591,195.50695,0.005316569,3.596961,9.518828,9.174118,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,11,Drought,9.0,42.81,2149.0
12679.0,2014.0,SEP,53013.0,48.190754,0.4311466,195.39524,-2.228148454,3.7258667,63.7513706,24.80462,63.61356,283.0698,296.5591,195.50695,0.005316569,3.596961,9.518828,9.174118,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,01,Decline in Price,9.0,348.36,11595.0
12765.0,2015.0,APR,53013.0,22.9529638,0.9273526,199.1767,-2.14240434,3.4326163,31.3171003,37.69386,75.85953,275.4119,287.7106,241.3184,0.003983368,3.806293,17.677506,12.793946,53.0,WA,13.0,Columbia,91.0,BARLEY,1.0,YP,H,11,Drought,4.0,19.815,600.0
12768.0,2015.0,APR,53013.0,22.9529638,0.9273526,199.1767,-2.14240434,3.4326163,31.3171003,37.69386,75.85953,275.4119,287.7106,241.3184,0.003983368,3.806293,17.677506,12.793946,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,11,Drought,4.0,136.995,10043.5
12774.0,2015.0,APR,53013.0,22.9529638,0.9273526,199.1767,-2.14240434,3.4326163,31.3171003,37.69386,75.85953,275.4119,287.7106,241.3184,0.003983368,3.806293,17.677506,12.793946,53.0,WA,13.0,Columbia,91.0,BARLEY,3.0,RPHPE,H,11,Drought,4.0,226.0,6624.0
13519.0,2015.0,JUN,53013.0,42.5034925,0.3616517,219.2709,-2.89513788,6.2649206,57.7062121,26.17507,52.54319,286.8646,301.013,318.55499,0.006291972,2.948235,12.231085,7.832275,53.0,WA,13.0,Columbia,91.0,BARLEY,1.0,YP,H,12,Heat,6.0,19.815,600.0
13525.0,2015.0,JUN,53013.0,42.5034925,0.3616517,219.2709,-2.89513788,6.2649206,57.7062121,26.17507,52.54319,286.8646,301.013,318.55499,0.006291972,2.948235,12.231085,7.832275,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,11,Drought,6.0,1394.524,121388.0
13527.0,2015.0,JUN,53013.0,42.5034925,0.3616517,219.2709,-2.89513788,6.2649206,57.7062121,26.17507,52.54319,286.8646,301.013,318.55499,0.006291972,2.948235,12.231085,7.832275,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,12,Heat,6.0,180.27,11186.0
13529.0,2015.0,JUN,53013.0,42.5034925,0.3616517,219.2709,-2.89513788,6.2649206,57.7062121,26.17507,52.54319,286.8646,301.013,318.55499,0.006291972,2.948235,12.231085,7.832275,53.0,WA,13.0,Columbia,91.0,BARLEY,3.0,RPHPE,H,12,Heat,6.0,298.77,10728.5
13532.0,2015.0,JUN,53013.0,42.5034925,0.3616517,219.2709,-2.89513788,6.2649206,57.7062121,26.17507,52.54319,286.8646,301.013,318.55499,0.006291972,2.948235,12.231085,7.832275,53.0,WA,13.0,Columbia,91.0,BARLEY,1.0,YP,H,11,Drought,6.0,53.542,1639.6
13921.0,2015.0,MAY,53013.0,20.1973338,1.909015,196.5351,-2.66245019,4.6079028,38.1428629,37.83015,72.0996,281.4617,293.7419,283.24292,0.006006582,3.050029,14.422004,12.007284,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,11,Drought,5.0,120.03,9191.0
13926.0,2015.0,MAY,53013.0,20.1973338,1.909015,196.5351,-2.66245019,4.6079028,38.1428629,37.83015,72.0996,281.4617,293.7419,283.24292,0.006006582,3.050029,14.422004,12.007284,53.0,WA,13.0,Columbia,91.0,BARLEY,1.0,YP,H,11,Drought,5.0,45.568,1213.4
13927.0,2015.0,MAY,53013.0,20.1973338,1.909015,196.5351,-2.66245019,4.6079028,38.1428629,37.83015,72.0996,281.4617,293.7419,283.24292,0.006006582,3.050029,14.422004,12.007284,53.0,WA,13.0,Columbia,91.0,BARLEY,3.0,RPHPE,H,11,Drought,5.0,17.89,350.5
14260.0,2015.0,SEP,53013.0,40.8284593,0.7182294,219.3022,-3.88328225,3.6337308,58.8415614,27.04025,65.16442,282.2535,294.7569,192.16378,0.005147085,3.191363,9.978576,10.333503,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,11,Drought,9.0,496.45,53515.0
14266.0,2015.0,SEP,53013.0,40.8284593,0.7182294,219.3022,-3.88328225,3.6337308,58.8415614,27.04025,65.16442,282.2535,294.7569,192.16378,0.005147085,3.191363,9.978576,10.333503,53.0,WA,13.0,Columbia,91.0,BARLEY,2.0,RP,H,1,Decline in Price,9.0,782.341,44049.5
7623.0,2010.0,JUN,53057.0,10.0221077,2.845756,219.3344,-0.47288379,3.3922004,12.65364125,51.84662,89.62878,279.8117,289.0084,238.17345,0.006133459,2.507543,24.296935,16.864011,53.0,WA,57.0,Skagit,91.0,BARLEY,90.0,,P2,31,Excess Moisture/Precip/Rain,6.0,65.0,5871.0
8305.0,2011.0,APR,53057.0,2.5725935,7.453573,181.3406,2.94536089,2.0795392,2.3061046,50.58066,86.06363,271.9611,281.0212,193.02084,0.003662585,3.775538,31.344192,19.935519,53.0,WA,57.0,Skagit,91.0,BARLEY,1.0,YP,P2,31,Excess Moisture/Precip/Rain,4.0,97.7,16652.0
8944.0,2011.0,MAY,53057.0,4.7948514,5.229173,186.9817,3.47344697,2.8594969,7.4326767,50.24481,83.65508,275.9524,285.4715,227.38935,0.00473559,2.76509,26.314061,17.501414,53.0,WA,57.0,Skagit,91.0,BARLEY,1.0,YP,P2,31,Excess Moisture/Precip/Rain,5.0,15.1,1370.0
9715.0,2012.0,JUN,53057.0,4.9733677,5.044987,187.9785,3.143880224,3.0558246,8.2019074,55.84323,91.51502,279.539,289.0219,216.78553,0.006540986,2.997556,24.77691,18.808352,53.0,WA,57.0,Skagit,91.0,BARLEY,1.0,YP,P2,31,Excess Moisture/Precip/Rain,6.0,20.4,3166.0
10287.0,2013.0,APR,53057.0,4.389454,8.619694,203.79998,1.6585615,2.1525571,4.273884,51.4118,91.07413,273.6347,282.5539,187.95641,0.004106842,3.494001,28.276905,19.903048,53.0,WA,57.0,Skagit,91.0,BARLEY,2.0,RP,H,31,Excess Moisture/Precip/Rain,4.0,77.49,8650.6
11178.0,2013.0,OCT,53057.0,13.23612,2.278578,185.72662,1.82370638,1.2474832,14.66845,50.6005,89.09443,276.2957,285.4691,111.42198,0.004993607,2.407699,23.724064,18.184068,53.0,WA,57.0,Skagit,91.0,BARLEY,1.0,YP,H,31,Excess Moisture/Precip/Rain,10.0,20.7,2023.0
11179.0,2013.0,OCT,53057.0,13.23612,2.278578,185.72662,1.82370638,1.2474832,14.66845,50.6005,89.09443,276.2957,285.4691,111.42198,0.004993607,2.407699,23.724064,18.184068,53.0,WA,57.0,Skagit,91.0,BARLEY,1.0,YP,UH,31,Excess Moisture/Precip/Rain,10.0,54.5,13565.0
11253.0,2013.0,SEP,53057.0,8.483292,8.047641,193.29548,0.98523937,2.3369419,14.897618,55.68723,89.37561,282.043,291.6386,148.83785,0.007772079,3.251052,21.369249,18.990645,53.0,WA,57.0,Skagit,91.0,BARLEY,2.0,RP,H,1,Decline in Price,9.0,33.21,3707.4
11365.0,2014.0,APR,53057.0,6.500641,6.856714,158.1797,2.658359109,2.7165718,5.229048,48.13244,88.062,275.0663,284.5322,212.58791,0.004373698,3.597445,28.612049,19.078341,53.0,WA,57.0,Skagit,91.0,BARLEY,2.0,RP,H,31,Excess Moisture/Precip/Rain,4.0,7.2,1533.6
12228.0,2014.0,JUN,53057.0,13.952088,2.507952,216.99229,2.679201727,3.6383785,19.1041558,53.25778,91.30667,280.3981,290.8232,262.69139,0.00695589,2.683825,21.007618,16.26402,53.0,WA,57.0,Skagit,91.0,BARLEY,2.0,RP,H,93,Wildlife,6.0,4.8,1022.4
5.0,2001.0,APR,53001.0,18.56168,1.012276,188.6618,-0.92177257,3.0664331,27.8877546,34.75576,89.88237,275.0738,288.396,212.09584,0.004267753,3.389354,17.820571,14.732982,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,41,Frost,4.0,12.29,261.0
188.0,2001.0,JUL,53001.0,44.593166,0.1629052,240.1693,-1.8008735,6.0133387,61.3027515,22.94602,77.06815,284.8625,303.0236,305.48577,0.00677926,2.821234,10.346867,9.307243,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,7.0,25.46,215.0
199.0,2001.0,JUL,53001.0,44.593166,0.1629052,240.1693,-1.8008735,6.0133387,61.3027515,22.94602,77.06815,284.8625,303.0236,305.48577,0.00677926,2.821234,10.346867,9.307243,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,UH,11,Drought,7.0,51.02,710.0
256.0,2001.0,JUN,53001.0,32.837635,0.5752657,198.061,-1.72692991,5.0666855,49.4512713,29.05085,84.08681,281.1381,297.0004,289.87849,0.006021353,3.105687,12.051886,11.235874,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,1404.0375,17987.75
262.0,2001.0,JUN,53001.0,32.837635,0.5752657,198.061,-1.72692991,5.0666855,49.4512713,29.05085,84.08681,281.1381,297.0004,289.87849,0.006021353,3.105687,12.051886,11.235874,53.0,WA,1.0,Adams,91.0,BARLEY,42.0,IP,H,11,Drought,6.0,232.7,11332.0
469.0,2001.0,MAY,53001.0,33.482541,0.4148945,211.7961,-1.13604007,5.3384595,47.1138734,24.68651,74.43943,279.0962,297.1958,311.27982,0.004928977,3.233859,13.896094,10.157024,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,41,Frost,5.0,134.0725,1091.25
471.0,2001.0,MAY,53001.0,33.482541,0.4148945,211.7961,-1.13604007,5.3384595,47.1138734,24.68651,74.43943,279.0962,297.1958,311.27982,0.004928977,3.233859,13.896094,10.157024,53.0,WA,1.0,Adams,91.0,BARLEY,42.0,IP,H,11,Drought,5.0,370.1,9098.0
476.0,2001.0,MAY,53001.0,33.482541,0.4148945,211.7961,-1.13604007,5.3384595,47.1138734,24.68651,74.43943,279.0962,297.1958,311.27982,0.004928977,3.233859,13.896094,10.157024,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,182.52,1556.0
755.0,2002.0,APR,53001.0,27.615289,0.464153,203.4896,-1.444952092,3.3747748,37.684715,30.75369,83.32288,275.04,289.7365,233.28142,0.004040894,3.344687,15.4855,12.841392,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,41,Frost,4.0,151.2,6286.8
1093.0,2002.0,JUN,53001.0,31.720435,0.6738378,211.6159,-1.579651694,5.758641,48.452063,27.06102,82.63367,282.8475,299.8544,312.89909,0.006771526,3.288774,12.4785,10.940704,53.0,WA,1.0,Adams,91.0,BARLEY,42.0,IP,H,41,Frost,6.0,170.2,907.0
1101.0,2002.0,JUN,53001.0,31.720435,0.6738378,211.6159,-1.579651694,5.758641,48.452063,27.06102,82.63367,282.8475,299.8544,312.89909,0.006771526,3.288774,12.4785,10.940704,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,66.33,2106.0
1276.0,2002.0,MAY,53001.0,30.053544,0.5368125,207.1238,-1.517304283,4.3618431,45.641173,29.99228,82.03915,278.1372,293.0674,276.26729,0.005018724,3.226702,12.940368,11.403307,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,100.8,4191.2
1878.0,2003.0,JUN,53001.0,45.354669,0.03081945,220.1355,1.633679,6.2079629,58.850408,24.04757,78.18244,283.0341,301.1403,330.4028,0.006165957,3.046868,11.082758,9.364254,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,12,Heat,6.0,88.065,2696.4
2027.0,2003.0,MAY,53001.0,29.465356,0.287528,180.8417,2.149924591,4.5045611,41.6582384,30.00442,84.97133,278.9316,294.2106,267.81356,0.005316209,3.241661,14.414157,11.733329,53.0,WA,1.0,Adams,91.0,BARLEY,42.0,IP,H,11,Drought,5.0,110.12,2991.0
2038.0,2003.0,MAY,53001.0,29.465356,0.287528,180.8417,2.149924591,4.5045611,41.6582384,30.00442,84.97133,278.9316,294.2106,267.81356,0.005316209,3.241661,14.414157,11.733329,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,275.775,8127.6
2615.0,2004.0,JUN,53001.0,30.7097773,0.4937675,170.4117,-1.180723643,5.7729316,45.1876185,28.4977,79.39414,283.6826,300.3404,315.82769,0.006712361,3.006542,13.948301,10.919472,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,102.59,1732.0
2936.0,2005.0,APR,53001.0,23.447769,0.5107152,158.9548,-3.79109459,3.5583766,35.457654,29.13276,84.68389,276.0468,290.7645,225.90168,0.004195285,3.178423,15.87275,13.064071,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,4.0,409.4,16204.0
3047.0,2005.0,AUG,53001.0,52.694354,0.1518199,205.0858,-3.47616196,5.5924724,73.210853,18.10158,64.48291,284.6521,304.093,272.98312,0.00561378,2.649748,8.299377,7.854226,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,8.0,182.62,4575.0
3135.0,2005.0,JUL,53001.0,42.679459,0.2860372,243.6209,-3.54356211,6.5674114,59.220638,20.1876,69.47533,285.866,304.7262,314.26911,0.006437588,3.166644,11.099747,9.045505,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,7.0,162.86,3989.0
3386.0,2005.0,MAY,53001.0,23.169599,1.324746,172.0806,-3.62520143,4.6376707,36.159484,32.44467,85.01406,281.2596,295.4138,272.7928,0.00615446,3.186466,15.267752,13.164437,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,144.44,8963.0
3555.0,2006.0,APR,53001.0,18.9810076,0.984786,200.0375,1.8436889,3.3187434,29.3506547,35.40584,85.43755,275.9983,289.6208,230.25356,0.004463229,3.377228,17.387236,14.4345,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,41,Frost,4.0,46.876,398.8
3990.0,2006.0,MAY,53001.0,31.5249521,0.9014185,176.5254,2.14841697,4.9755005,46.9649277,26.36605,77.20882,279.5946,296.3276,292.04273,0.005380072,3.188353,13.076669,10.901472,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,21,Hail,5.0,70.314,598.2
3994.0,2006.0,MAY,53001.0,31.5249521,0.9014185,176.5254,2.14841697,4.9755005,46.9649277,26.36605,77.20882,279.5946,296.3276,292.04273,0.005380072,3.188353,13.076669,10.901472,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,12,Heat,5.0,436.96,7244.0
4479.0,2007.0,JUN,53001.0,38.610818,0.571654,205.3033,-1.05438511,5.6010942,53.9226853,27.47179,76.8871,282.3392,298.4833,306.96321,0.006087015,3.386832,11.544953,9.99726,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,169.39,3173.0
4655.0,2007.0,MAY,53001.0,33.5858407,0.386712,190.231,-0.39824653,5.2527212,49.8144923,26.786,75.55277,279.621,296.8419,317.75636,0.004983915,3.011669,12.672458,10.31665,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,364.39,8365.0
5247.0,2008.0,JUN,53001.0,33.91052,0.5074229,213.831,-3.37871383,5.6623558,50.453135,27.27717,77.33855,281.6353,298.8003,309.87846,0.005706874,3.532659,12.10789,10.701508,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,6.0,72.5,2014.0
5467.0,2008.0,MAY,53001.0,35.100776,0.2468035,201.5133,-3.01493673,4.8631143,51.64506,28.82405,77.27899,280.2514,296.0314,281.41986,0.005343532,2.986172,11.903945,10.238095,53.0,WA,1.0,Adams,91.0,BARLEY,90.0,APH,H,11,Drought,5.0,859.9,42577.0
9626.0,2012.0,JUN,53001.0,24.5956759,1.924643,224.9196,-1.493980425,4.8176582,36.66993741,34.12443,92.63219,280.0404,296.6158,276.02677,0.00674361,3.856503,14.733469,13.681264,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,11,Drought,6.0,86.1,12949.0
10129.0,2013.0,APR,53001.0,27.798007,0.5729387,227.84596,-1.02579481,3.2792247,36.75323,32.35153,85.54623,274.4178,288.8188,222.13998,0.004034762,3.944315,15.32024,13.273584,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,41,Frost,4.0,743.16,81754.0
11200.0,2013.0,SEP,53001.0,27.409958,1.097479,196.06163,1.24598607,3.433625,41.518508,35.13591,89.67503,282.6633,298.4953,168.229,0.00759763,3.6507,12.944751,14.594071,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,1,Decline in Price,9.0,70.3,846.0
11664.0,2014.0,FEB,53001.0,8.60536,1.105029,179.04944,-2.623946588,1.092373,10.0979665,60.42292,90.21812,268.2572,276.2136,76.04076,0.003010851,3.78329,22.819954,20.053966,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,43,Cold Winter,2.0,21.06,2293.2
11667.0,2014.0,FEB,53001.0,8.60536,1.105029,179.04944,-2.623946588,1.092373,10.0979665,60.42292,90.21812,268.2572,276.2136,76.04076,0.003010851,3.78329,22.819954,20.053966,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,R,42,Freeze,2.0,14.4,293.0
11672.0,2014.0,FEB,53001.0,8.60536,1.105029,179.04944,-2.623946588,1.092373,10.0979665,60.42292,90.21812,268.2572,276.2136,76.04076,0.003010851,3.78329,22.819954,20.053966,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,42,Freeze,2.0,14.4,334.0
11673.0,2014.0,FEB,53001.0,8.60536,1.105029,179.04944,-2.623946588,1.092373,10.0979665,60.42292,90.21812,268.2572,276.2136,76.04076,0.003010851,3.78329,22.819954,20.053966,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,1,Decline in Price,2.0,116.5,2676.0
11677.0,2014.0,FEB,53001.0,8.60536,1.105029,179.04944,-2.623946588,1.092373,10.0979665,60.42292,90.21812,268.2572,276.2136,76.04076,0.003010851,3.78329,22.819954,20.053966,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,R,43,Cold Winter,2.0,116.5,2342.0
11856.0,2014.0,JUL,53001.0,53.640847,0.123744,231.2957,-3.563263491,6.7515722,72.2785719,15.80979,60.6803,287.5357,307.2225,310.45601,0.006240302,2.972692,8.964496,7.073024,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,12,Heat,7.0,57.72,4740.0
12097.0,2014.0,JUN,53001.0,40.305659,0.6685873,219.32091,-3.615112938,5.6808875,59.7291679,24.71028,75.67328,282.1501,299.1149,303.8332,0.005850585,3.248025,10.169102,9.382176,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,11,Drought,6.0,405.14,36855.8
12407.0,2014.0,MAY,53001.0,37.1956,0.3192847,216.02525,-2.839596299,5.3389736,52.7709998,22.57821,76.12756,279.1276,296.6623,306.31759,0.004813098,3.147329,12.379059,9.592472,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,11,Drought,5.0,38.48,3160.0
13463.0,2015.0,JUN,53001.0,50.6510643,0.04943921,230.0907,-1.9691262,6.7532352,68.6110001,18.24678,61.77754,285.7042,304.2819,336.19382,0.005976421,2.745844,9.918233,7.020796,53.0,WA,1.0,Adams,91.0,BARLEY,2.0,RP,H,11,Drought,6.0,79.4,3342.0
