Unnamed: 0,year,month,countyfips,bi,pr,th,pdsi,pet,erc,rmin,rmax,tmmn,tmmx,srad,sph,vs,fm1000,fm100,statecode,state,countycode,county,commoditycode,commodity,insuranceplancode,insurancename,stagecode,damagecausecode,damagecause,monthcode,acres,loss
3647.0,2006.0,DEC,53023.0,8.6222165,2.207504,176.9882,-0.34160111,0.7063232,9.3908791,56.94869,90.5802,269.7801,277.2065,49.33887,0.003155251,3.661146,24.146177,20.361527,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,UH,44,Cold Wet Weather,12.0,7.98,613.2
3853.0,2006.0,JUN,53023.0,22.6586929,1.439273,217.1134,-1.10108893,4.9646441,35.7030679,42.06516,78.94232,283.4746,296.6743,294.96313,0.007603156,3.143397,15.728972,12.662042,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,6.0,373.48,21123.0
3855.0,2006.0,JUN,53023.0,22.6586929,1.439273,217.1134,-1.10108893,4.9646441,35.7030679,42.06516,78.94232,283.4746,296.6743,294.96313,0.007603156,3.143397,15.728972,12.662042,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,12,Heat,6.0,2195.46,72389.0
4055.0,2006.0,MAY,53023.0,24.1250474,1.368875,198.1722,-1.2881951,4.6366772,39.4806953,33.76553,68.62758,279.9206,293.6277,282.12517,0.00546408,3.456106,14.763669,11.207716,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,UH,12,Heat,5.0,11.97,919.8
4056.0,2006.0,MAY,53023.0,24.1250474,1.368875,198.1722,-1.2881951,4.6366772,39.4806953,33.76553,68.62758,279.9206,293.6277,282.12517,0.00546408,3.456106,14.763669,11.207716,53.0,WA,23.0,Garfield,11.0,WHEAT,90.0,APH,H,12,Heat,5.0,1416.16,34003.0
4058.0,2006.0,MAY,53023.0,24.1250474,1.368875,198.1722,-1.2881951,4.6366772,39.4806953,33.76553,68.62758,279.9206,293.6277,282.12517,0.00546408,3.456106,14.763669,11.207716,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,12,Heat,5.0,15069.5067,399307.42
4059.0,2006.0,MAY,53023.0,24.1250474,1.368875,198.1722,-1.2881951,4.6366772,39.4806953,33.76553,68.62758,279.9206,293.6277,282.12517,0.00546408,3.456106,14.763669,11.207716,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,41,Frost,5.0,362.733,9641.8
4060.0,2006.0,MAY,53023.0,24.1250474,1.368875,198.1722,-1.2881951,4.6366772,39.4806953,33.76553,68.62758,279.9206,293.6277,282.12517,0.00546408,3.456106,14.763669,11.207716,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,5.0,1098.12,50312.0
4061.0,2006.0,MAY,53023.0,24.1250474,1.368875,198.1722,-1.2881951,4.6366772,39.4806953,33.76553,68.62758,279.9206,293.6277,282.12517,0.00546408,3.456106,14.763669,11.207716,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,42,Freeze,5.0,48.582,393.0
4213.0,2006.0,SEP,53023.0,43.0488227,0.7333882,227.5736,-1.75261164,3.8435705,62.6248022,25.07483,66.32724,282.7586,296.9067,199.96177,0.004982856,3.099314,9.319738,10.524085,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,1,Decline in Price,9.0,1853.6421,4255.18
4364.0,2007.0,DEC,53023.0,3.3874406,3.523355,223.0237,-1.87688081,0.6147026,4.29579,64.38447,93.47431,270.2812,276.12,47.59934,0.003334954,4.544009,25.540196,22.368581,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,12.0,348.144,14099.2
4421.0,2007.0,JUL,53023.0,48.2845923,0.2915001,219.0482,-1.78234225,6.7878809,65.7082175,23.69809,56.34285,288.6011,304.3824,315.59415,0.006924924,3.153569,9.780261,7.663742,53.0,WA,23.0,Garfield,11.0,WHEAT,44.0,CRC,H,11,Drought,7.0,106.28,7138.0
